X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Timestamp [ms], Frame
1756.15, 348.743, 88.7452, -158.593, 0.158522, 0.904409, 6860.765969, 10196
1770.59, 315.911, 88.3558, -158.788, -0.0213744, 1.04328, 6974.695723, 10208
1782.37, 285.195, 87.7094, -164.754, 0.306907, 1.06377, 7085.778106, 10219
1789.41, 252.83, 87.7162, -175.248, 0.295133, 0.760116, 7193.287489, 10230
1792.74, 222.14, 87.0111, 178.584, 0.196103, 0.854458, 7297.695071, 10240
1793.96, 192.875, 86.9169, 177.485, 0.212117, 0.9817, 7404.462155, 10251
1793.83, 167.434, 86.8235, 177.473, 0.32895, 0.970018, 7508.291661, 10261
1793.56, 136.885, 86.2128, 177.671, 0.538677, 1.05829, 7619.769689, 10273
1793.33, 109.252, 86.0274, 177.736, 0.476779, 0.577434, 7732.292381, 10284
1793.17, 77.2009, 85.8886, 177.844, 0.444092, 0.33971, 7859.588184, 10297
1792.98, 49.4708, 85.8394, 177.852, 0.543739, 0.519835, 7973.602930, 10308
1792.6, 22.7914, 85.3445, 177.842, 0.679838, 0.587488, 8084.192772, 10319
1792.99, -4.08871, 84.1963, 177.838, 0.453335, -0.0290143, 8193.069762, 10330
1792.81, -31.8679, 84.806, 177.75, 0.574612, 0.333004, 8306.935100, 10341
1790.71, -57.0498, 84.3257, 170.677, 0.464852, 0.438787, 8420.323738, 10352
1784.93, -83.4614, 84.0375, 161.441, 0.209289, 0.516501, 8527.870530, 10363
1776.26, -105.552, 83.8556, 153.111, 0.130795, 0.480949, 8632.167552, 10373
1764.2, -128.817, 83.7119, 148.133, 0.0656372, 0.368795, 8738.712878, 10384
1751.05, -152.311, 84.0504, 147.612, 0.0565732, 0.704045, 8842.750350, 10395
1737.38, -175.448, 84.1772, 147.549, -0.251422, 0.613931, 8954.984245, 10406
1724.09, -198.011, 83.6819, 147.602, -0.480525, 0.411052, 9068.158548, 10417
1707.21, -226.64, 84.0579, 147.714, -0.199443, 0.574352, 9192.619108, 10430
1695.5, -246.252, 84.0501, 147.81, -0.464694, 0.330353, 9306.353695, 10439
1676.32, -279.875, 85.0254, 147.972, -0.0884687, 0.830616, 9423.468451, 10453
1660.62, -306.372, 85.2028, 148.078, -0.0712579, 0.697704, 9533.413177, 10464
1644.76, -333.718, 85.5738, 148.16, -0.203581, 0.792979, 9647.489586, 10475
1626.99, -364.24, 85.548, 148.036, -0.0557645, 0.894455, 9760.632818, 10487
1607.73, -397.761, 85.6091, 147.967, -0.333147, 0.790231, 9871.648353, 10498
1587.63, -433.241, 85.8375, 148.417, -0.468797, 0.411397, 9977.392885, 10508
1564.62, -473.354, 86.0039, 148.755, -0.722655, 0.205994, 10085.077467, 10519
1543.4, -511.523, 86.8321, 148.802, -0.547656, 0.179581, 10188.427904, 10529
1520.02, -553.963, 87.2813, 148.872, -0.45064, 0.541976, 10291.045739, 10540
1498.61, -592.357, 87.9066, 149.356, -0.564223, 0.340722, 10393.591541, 10550
1475.38, -635.47, 88.4721, 149.938, -0.518314, 0.724873, 10501.165564, 10561
1451.8, -676.457, 88.9999, 145.306, -0.628485, 0.799841, 10611.046067, 10572
1428.52, -712.502, 89.4454, 141.923, -0.67829, 0.996659, 10715.846158, 10582
1406.32, -743.291, 89.9886, 141.529, -0.513044, 0.992338, 10823.729043, 10591
1376.41, -788.963, 89.2565, 143.63, 0.38992, 0.326922, 10937.679021, 10604
1352.96, -821.448, 89.7871, 143.715, 0.373493, 0.437143, 11049.554774, 10614
1322.07, -864.437, 90.5731, 144.063, 0.668284, 0.420787, 11168.156879, 10627
1293.17, -903.502, 91.2612, 144.294, 0.576382, 0.224655, 11281.275983, 10639
1269.81, -936.685, 91.5924, 144.767, 0.631488, 0.380688, 11385.449390, 10649
1244.48, -973.068, 92.0887, 144.929, 0.634716, 0.496908, 11489.834635, 10660
1221.28, -1006.07, 92.6952, 144.842, 0.793712, 0.402735, 11591.803898, 10670
1198.42, -1038.69, 92.9289, 141.868, 0.865228, 0.247359, 11698.595399, 10680
1187.24, -1054.23, 92.5154, 139.525, 0.905074, 0.297159, 11805.465203, 10685
1143.21, -1105.94, 93.0669, 138.123, 0.878802, 0.344527, 11909.676018, 10702
1116.23, -1135.72, 93.6006, 138.41, 0.876682, 0.48492, 12016.260224, 10712
1086.36, -1168.78, 94.2411, 138.662, 0.984916, 0.414026, 12119.844931, 10723
1058.62, -1197.62, 94.5586, 130.421, 0.776382, 0.225467, 12232.525030, 10734
1023.96, -1225.68, 95.4106, 123.058, 0.519647, 0.580267, 12351.761563, 10746
989.061, -1242.39, 94.7421, 121.395, 3.3779, -0.30975, 12461.082518, 10757
960.334, -1260.57, 95.3976, 121.396, 3.2771, -0.432219, 12565.428564, 10767
930.446, -1279.8, 95.7846, 115.986, 2.72022, -0.631618, 12669.469268, 10778
901.393, -1293.6, 96.3826, 107.774, 2.43034, -1.04189, 12779.254859, 10788
861.602, -1305.8, 101.027, 102.102, -0.147589, 1.27056, 12907.186306, 10801
826.81, -1314.18, 101.681, 101.719, -0.147803, 1.18076, 13015.420677, 10812
792.046, -1322.14, 102.642, 101.754, -0.145873, 1.27299, 13121.862356, 10823
766.582, -1328.12, 103.17, 101.798, -0.272405, 1.35522, 13223.880642, 10831
721.337, -1339.1, 104.107, 102, -0.245951, 1.13103, 13345.675077, 10845
682.693, -1350.63, 99.1962, 102.982, 2.93089, -2.29339, 13463.837857, 10857
647.277, -1357.84, 105.484, 102.101, -0.27344, 1.25176, 13576.569188, 10868
616.479, -1365.43, 105.798, 95.2987, -0.340119, 1.15979, 13685.612769, 10878
581.38, -1370.58, 106.364, 88.9892, -0.508831, 1.33533, 13788.927654, 10889
544.9, -1372.15, 106.89, 87.893, -0.543086, 1.36156, 13892.577129, 10900
511.521, -1372.17, 107.791, 88.0165, -0.386266, 1.14728, 13995.116723, 10910
478.154, -1371.24, 108.452, 88.1752, -0.634986, 1.37301, 14095.925002, 10920
442.654, -1370.22, 108.97, 84.463, -0.688412, 1.43519, 14208.744332, 10931
406.922, -1367.44, 109.68, 80.9891, -0.764851, 1.30207, 14320.471766, 10942
369.621, -1359.12, 108.147, 82.5812, 2.48272, 2.12748, 14434.040755, 10954
336.897, -1354.29, 108.998, 82.6549, 2.24216, 2.12905, 14536.981915, 10964
304.367, -1349.79, 109.962, 82.6416, 2.30957, 2.09024, 14639.998722, 10974
266.117, -1350.73, 112.82, 80.7937, 0.459159, 1.151, 14741.096791, 10985
231.701, -1339.84, 111.348, 82.822, 2.22356, 2.1165, 14853.953881, 10996
197.092, -1341.78, 114.169, 81.0387, 0.484836, 1.16392, 14964.900328, 11006
161.049, -1337.08, 114.618, 81.0581, 0.62964, 1.23694, 15069.570276, 11017
125.468, -1330.95, 115.328, 81.3782, -0.632492, 1.59386, 15171.735057, 11028
92.2682, -1326.91, 116.146, 81.5063, -0.560413, 1.61674, 15277.244359, 11038
61.2182, -1321.57, 116.958, 76.085, -0.709014, 1.66872, 15377.406754, 11048
31.5539, -1313.19, 117.818, 70.2596, -0.631406, 1.87487, 15478.713174, 11058
-2.65631, -1301.81, 118.633, 69.1559, -0.661164, 1.80414, 15579.418382, 11069
-27.4356, -1293.28, 119.494, 68.9857, -0.859757, 1.87517, 15682.057528, 11077
-63.0277, -1279.34, 120.446, 63.3768, -0.782271, 2.16461, 15783.222316, 11089
-89.8008, -1264.56, 121.178, 55.4022, -0.498512, 2.06156, 15887.702985, 11099
-121.764, -1244.05, 122.211, 50.9253, -0.244738, 2.099, 16000.696298, 11111
-150.585, -1222.57, 122.914, 50.6653, -0.381939, 2.11391, 16113.773514, 11122
-176.993, -1202.65, 123.836, 50.7177, -0.6049, 2.28783, 16221.982893, 11132
-211.278, -1176.58, 124.742, 50.899, -0.312844, 1.98482, 16344.553802, 11145
-238.956, -1153.95, 125.592, 45.236, -0.45382, 2.21136, 16457.074350, 11156
-264.96, -1129.53, 125.798, 40.2742, -0.844473, 2.60156, 16566.719302, 11167
-287.217, -1105.29, 126.625, 39.6578, -0.680787, 2.46412, 16672.267292, 11177
-311.587, -1078.38, 127.23, 39.8388, -0.669941, 2.60873, 16777.957072, 11188
-331.471, -1055.93, 127.708, 39.9144, -0.742728, 2.53149, 16880.456571, 11197
-357.821, -1026.78, 128.649, 40.0132, -0.623319, 2.52398, 16987.289384, 11209
-381.324, -997.342, 129.919, 32.8025, -0.519163, 2.66108, 17106.266654, 11221
-400.508, -968.601, 130.633, 27.1378, -0.480527, 2.85765, 17213.805990, 11232
-418.349, -937.478, 130.968, 26.4684, -0.476298, 2.93258, 17320.374100, 11243
-434.031, -908.662, 131.522, 26.6017, -0.486434, 3.00077, 17434.433293, 11253
-452.339, -872.95, 130.855, 26.0972, -1.32756, 1.51822, 17550.924021, 11265
-471.648, -837.853, 131.261, 26.1091, -1.16487, 1.48922, 17666.876289, 11277
-490.05, -799.863, 136.055, 24.9415, -0.162252, 4.57217, 17785.258364, 11289
-508.037, -768.343, 137.343, 25.3473, 0.0131315, 4.85968, 17891.148079, 11300
-523.622, -737.369, 140.146, 24.0493, -0.109822, 7.26124, 17997.021826, 11310
-543.024, -708.205, 141.593, 25.4152, 1.61883, 5.82187, 18102.123098, 11321
-564.994, -680.43, 137.135, 28.2202, 0.297537, 1.23003, 18212.319727, 11332
-583.521, -648.07, 136.967, 28.2859, 0.0492867, 0.928203, 18320.044853, 11343
-601.929, -616.645, 137.772, 28.4442, 0.732936, 0.595708, 18434.851785, 11354
-620.285, -586.003, 138.455, 28.5201, 0.0502606, 0.87491, 18544.983774, 11365
-640.992, -551.763, 139.311, 28.6685, -0.0703582, 1.12409, 18664.373170, 11377
-661.682, -517.01, 139.556, 28.7098, 0.546201, 1.55698, 18779.591811, 11389
-682.855, -481.312, 140.565, 28.734, 0.670704, 1.21642, 18919.963586, 11402
-703.158, -446.978, 140.876, 28.7886, 0.277968, 1.94138, 19036.986886, 11414
-724.429, -410.569, 141.631, 28.9736, 0.181061, 1.99851, 19162.877772, 11427
-744.373, -376.396, 141.791, 29.2458, 0.0827669, 2.24257, 19280.436684, 11439
-763.674, -345.416, 142.416, 29.2106, 0.0360658, 2.33568, 19397.664335, 11450
-786.598, -308.034, 142.826, 29.4966, -0.12548, 2.66944, 19521.315908, 11463
-807.81, -273.607, 143.835, 29.8463, -0.225119, 2.6843, 19644.048448, 11475
-825.525, -244.949, 144.304, 29.873, -0.36773, 2.74007, 19765.419622, 11485
-846.785, -211.149, 145.079, 30.1981, -0.226492, 2.30516, 19881.464817, 11497
-871.518, -172.245, 145.684, 30.3168, -0.159759, 2.27737, 20008.432111, 11511
-893.581, -134.742, 146.749, 26.6947, -0.150479, 2.35021, 20129.907956, 11524
-910.6, -103.633, 146.896, 24.3836, -0.116527, 2.54417, 20244.196811, 11535
-929.598, -65.8158, 147.465, 24.2517, -0.0823569, 2.83793, 20370.674029, 11548
-945.715, -33.139, 148.102, 24.5578, -0.0984532, 2.68789, 20483.497743, 11559
-960.642, -3.26658, 148.718, 24.4189, 0.0873453, 2.51799, 20595.582646, 11569
-978.458, 32.5544, 149.47, 24.7049, -0.0539949, 2.61772, 20709.048307, 11581
-995.351, 65.0627, 149.864, 25.0793, -0.00724131, 2.56405, 20819.958051, 11592
-1005.99, 85.9844, 150.098, 25.1719, -0.111133, 2.52346, 20932.340104, 11599
-1021.25, 115.418, 150.946, 25.3518, 0.312911, 2.00973, 21038.830071, 11609
-1038.47, 147.479, 150.741, 25.6038, -0.0288468, 2.4159, 21147.063513, 11620
-1053.6, 176.789, 151.201, 25.0406, -0.0686367, 2.36755, 21260.411192, 11630
-1053.6, 176.789, 151.201, 25.0406, -0.0686367, 2.36755, 21364.190970, 11630
-1053.6, 176.789, 151.201, 25.0406, -0.0686367, 2.36755, 21471.943615, 11630
-1053.6, 176.789, 151.201, 25.0406, -0.0686367, 2.36755, 21585.648027, 11630
-1053.6, 176.789, 151.201, 25.0406, -0.0686367, 2.36755, 21697.160007, 11630
-1122.52, 367.547, 154.359, 16.5381, 0.767686, 1.18092, 21816.467323, 11691
-1122.52, 367.547, 154.359, 16.5381, 0.767686, 1.18092, 21923.757860, 11691
-1122.52, 367.547, 154.359, 16.5381, 0.767686, 1.18092, 22027.920707, 11691
-1122.52, 367.547, 154.359, 16.5381, 0.767686, 1.18092, 22131.050154, 11691
-1122.52, 367.547, 154.359, 16.5381, 0.767686, 1.18092, 22237.148795, 11691
-1122.52, 367.547, 154.359, 16.5381, 0.767686, 1.18092, 22340.545856, 11691
-1122.52, 367.547, 154.359, 16.5381, 0.767686, 1.18092, 22447.607179, 11691
-1195.94, 592.027, 155.149, 2.06969, 0.919866, 0.0349547, 22553.653501, 11763
-1199.36, 624.976, 155.231, 1.07666, 0.924532, 0.267326, 22654.463411, 11773
-1201.82, 657.414, 155.874, 1.08099, 1.04315, 0.569719, 22759.935369, 11783
-1204.03, 691.218, 155.859, -3.24334, 0.921851, 0.438925, 22873.239208, 11794
-1201.29, 741.827, 155.356, -11.4849, 0.438678, 0.864763, 23004.047243, 11811
-1194.54, 784.121, 155.69, -11.914, 0.323931, 1.23913, 23121.256686, 11823
-1188.6, 819.685, 155.6, -11.8306, 0.469191, 1.01823, 23227.105697, 11833
-1181.63, 859.671, 155.809, -11.7267, 0.573386, 1.2224, 23336.376060, 11844
-1176.11, 898.644, 155.572, -20.3298, 0.123509, 0.663084, 23455.597041, 11856
-1160.33, 935.005, 155.444, -29.1612, 0.35741, 0.954252, 23571.401438, 11868
-1142.42, 970.899, 155.184, -30.1311, 0.482738, 0.96975, 23684.948251, 11879
-1123.53, 1006.92, 155.166, -30.0107, 0.4235, 1.05507, 23794.903153, 11890
-1105.47, 1044.29, 154.826, -29.2205, 0.0156444, 0.844557, 23900.689509, 11901
-1086.01, 1080.49, 154.32, -32.5137, 0.0287981, 0.90617, 24015.637912, 11912
-1060.85, 1121.49, 154.193, -35.6321, -0.113361, 1.07317, 24144.821414, 11925
-1037.9, 1154.7, 153.67, -35.7971, -0.0279567, 1.17973, 24258.717921, 11936
-1013.04, 1191.99, 153.442, -35.6281, -0.160156, 1.32415, 24375.792580, 11948
-990.03, 1226.18, 153.118, -35.4139, 0.0533043, 1.19471, 24482.648817, 11959
-964.685, 1260.57, 152.58, -43.0591, 0.141025, 1.18162, 24601.273130, 11971
-936.879, 1290.18, 152.743, -49.0606, 0.152874, 0.561761, 24713.729518, 11982
-909.68, 1315.98, 152.045, -49.7261, 0.121899, 0.749318, 24819.087045, 11992
-884.783, 1339.01, 151.851, -49.7701, 0.185964, 0.797818, 24924.775129, 12001
-849.078, 1371.78, 151.341, -49.835, 0.17795, 0.573795, 25030.682188, 12014
-818.273, 1397.83, 150.59, -57.4419, 0.195519, 1.03668, 25141.753755, 12025
-780.574, 1422.53, 149.598, -64.0207, 0.237803, 1.19578, 25267.291043, 12037
-742.156, 1442.98, 149.114, -64.826, 0.440538, 0.817291, 25378.985709, 12048
-700.071, 1464.09, 147.616, -64.845, 0.520253, 1.25091, 25491.002036, 12060
-661.146, 1484.01, 147.262, -64.4358, 1.01453, 1.39623, 25605.217357, 12071
-611.05, 1509.6, 145.879, -69.454, 0.570401, 1.21126, 25740.970444, 12085
-570.263, 1526.65, 144.655, -72.103, 1.9288, 1.81407, 25857.801650, 12096
-530.198, 1540.85, 143.509, -72.3214, 1.99521, 1.75812, 25964.046115, 12107
-487.959, 1556.29, 142.744, -71.9554, 2.01368, 1.85771, 26074.780083, 12118
-447.053, 1571.22, 142.027, -71.8515, 1.74801, 1.58528, 26180.149834, 12129
-409.369, 1585, 141.333, -71.6653, 1.56084, 1.41399, 26287.209909, 12139
-363.506, 1601.69, 140.591, -71.2492, 1.37022, 1.65091, 26406.790311, 12151
-322.472, 1617.55, 141.03, -71.1729, -0.560889, 0.969418, 26519.604521, 12162
-280.871, 1632.38, 139.017, -73.5177, 1.43054, 1.2698, 26624.176997, 12173
-240.066, 1642.99, 138.372, -80.3052, 2.00036, 1.17139, 26731.784652, 12184
-202.133, 1651.49, 137.567, -83.8666, 1.81779, 1.16207, 26835.005266, 12194
-158.444, 1657.54, 136.783, -84.5052, 2.18206, 1.28024, 26948.843661, 12205
-111.05, 1663.56, 135.982, -84.2316, 1.67327, 1.12609, 27060.555735, 12217
-67.3176, 1669.76, 135.401, -83.9856, 2.03543, 1.23525, 27175.474410, 12228
-19.2509, 1676.24, 134.44, -83.7688, 1.93715, 1.29533, 27294.603296, 12240
24.3221, 1682.92, 133.289, -83.4244, 1.62368, 1.20886, 27402.645379, 12251
59.5996, 1688.61, 132.368, -83.1159, 1.44352, 1.18669, 27506.826818, 12260
103.8, 1695.51, 131.767, -82.6205, 1.52177, 1.25835, 27610.746403, 12271
149.23, 1703.08, 130.79, -82.364, 1.80762, 1.51288, 27717.420209, 12282
195.205, 1711.11, 129.656, -81.8091, 1.42425, 1.43909, 27822.384587, 12293
240.771, 1719.46, 128.725, -81.618, 1.34496, 1.33806, 27935.227692, 12304
289.744, 1724.36, 127.6, -81.5587, 1.52147, 1.42255, 28041.820730, 12315
334.095, 1724.16, 126.639, -85.1981, 1.54824, 1.27366, 28144.908257, 12325
383.109, 1716.11, 125.244, -89.8035, 1.66707, 1.15233, 28258.729820, 12336
437.728, 1708.14, 124.253, -90.998, 1.48158, 0.874487, 28368.261717, 12347
506.405, 1703.91, 122.747, -91.6421, 1.61376, 0.828559, 28480.105150, 12359
567.967, 1701.76, 121.389, -91.9418, 1.60086, 0.824841, 28583.737729, 12369
627.004, 1698.94, 120.288, -95.128, 1.73034, 0.928525, 28693.440409, 12379
683.963, 1686.4, 118.976, -104.872, 1.86763, 0.67024, 28802.947347, 12391
720.518, 1676.05, 118.075, -111.959, 1.95345, 0.476756, 28913.263623, 12402
724.543, 1668.35, 116.756, -109.955, -1.71699, 0.748898, 29018.084833, 12412
723.779, 1667.54, 116.553, -113.317, -1.76446, 0.745141, 29124.165267, 12423
727.312, 1658.48, 116.084, -121.228, -2.35335, 1.2029, 29226.930812, 12433
743.305, 1642.29, 115.835, -130.753, -2.07346, 1.65095, 29342.684329, 12443
764.212, 1628.21, 114.674, -137.394, -2.56344, 2.17619, 29463.750961, 12457
765.607, 1627.37, 114.663, -137.888, -2.62079, 2.13302, 29576.522003, 12468
775.934, 1613.25, 114.364, -138.428, -2.70988, 2.21195, 29686.882311, 12479
813.151, 1577.86, 114.908, -142.454, 1.6989, -0.351414, 29811.016857, 12492
848.568, 1536.04, 113.996, -142.095, 2.13579, -0.535145, 29930.877769, 12503
871.163, 1509.61, 113.082, -141.991, 1.78381, -0.114739, 30039.037580, 12514
875.619, 1504.25, 112.819, -141.823, 1.64289, -0.267566, 30141.838517, 12525
875.621, 1504.24, 112.816, -141.818, 1.65751, -0.298024, 30269.464046, 12538
875.61, 1504.21, 112.751, -141.842, 1.66477, -0.222608, 30377.950895, 12548
875.605, 1504.23, 112.754, -141.837, 1.68423, -0.246959, 30484.078752, 12559
875.613, 1504.22, 112.822, -141.822, 1.65708, -0.296009, 30584.116893, 12569
875.593, 1504.22, 112.751, -141.839, 1.67695, -0.239543, 30710.942588, 12582
875.612, 1504.22, 112.759, -141.84, 1.67193, -0.250869, 30833.644632, 12594
